what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1332617612073
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1332617612073
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1332617612073
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1332617612073
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1332617612073
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1332617612073
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1332617612073
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1332617612073
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1332617612073
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1332617612073
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1332617612073
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1332617612073
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1332617612073
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1332617612073
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1332617612073
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1332617612073
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1332617612073
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1332617612073
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1332617612073
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1332617612073
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1332617612073
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1332617612073
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1332617612073
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1332617612073
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1332617612073
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1332617612073
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1332617612073
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1332617612073
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1332617612073
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1332617612073
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1332617612073
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1332617612073
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1332617612073
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1332617612073
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1332617612073
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1332617612073
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1332617612073
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1332617612073
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1332617612073
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1332617612073
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1332617612073
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1332617612073
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1332617612073
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1332617612073
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1332617612073
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1332617612073
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1332617612073
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1332617612073
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1332617612073
started,bundle,com.google.appengine.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.appengine.eclipse.core",1332617612073
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.5.2.v201202290255-rel-r36,"com.google.gdt.eclipse.appengine.rpc",1332617612104
started,bundle,com.google.gdt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gdt.eclipse.core",1332617612104
started,bundle,com.google.gdt.eclipse.designer,2.5.0.r36x201112291029,"com.google.gdt.eclipse.designer",1332617612291
started,bundle,com.google.gdt.eclipse.login,2.5.2.v201202290255-rel-r36,"com.google.gdt.eclipse.login",1332617612291
started,bundle,com.google.gdt.eclipse.managedapis,2.5.2.v201202290255-rel-r36,"com.google.gdt.eclipse.managedapis",1332617612291
started,bundle,com.google.gdt.eclipse.platform.e36,2.5.2.v201202290255-rel-r36,"com.google.gdt.eclipse.platform.e36",1332617612447
started,bundle,com.google.gdt.eclipse.platform.shared,2.5.2.v201202290255-rel-r36,"com.google.gdt.eclipse.platform.shared",1332617612447
started,bundle,com.google.gdt.eclipse.suite.ext,2.5.2.v201202290255-rel-r36,"com.google.gdt.eclipse.suite.ext",1332617612447
started,bundle,com.google.gwt.eclipse.core,2.5.2.v201202290255-rel-r36,"com.google.gwt.eclipse.core",1332617612634
started,bundle,org.eclipse.mylyn.commons.core,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.core",1332617612759
started,bundle,org.eclipse.mylyn.commons.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.commons.ui",1332617612900
started,bundle,org.eclipse.wb.core,1.2.0.r36x201112290923,"org.eclipse.wb.core",1332617613071
started,bundle,org.eclipse.wb.core.lib,1.2.0.r36x201112290923,"org.eclipse.wb.core.lib",1332617613212
os,sysinfo,,,"win32",1332617613212
arch,sysinfo,,,"x86",1332617613212
ws,sysinfo,,,"win32",1332617613212
locale,sysinfo,,,"en_CA",1332617613212
processors,sysinfo,,,"2",1332617613212
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1332617613212
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1332617613212
java.specification.name,sysinfo,,,"Java Platform API Specification",1332617613212
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332617613212
java.specification.version,sysinfo,,,"1.6",1332617613212
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1332617613212
java.version,sysinfo,,,"1.6.0_25",1332617613212
java.vm.info,sysinfo,,,"mixed mode, sharing",1332617613212
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1332617613212
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1332617613212
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332617613212
java.vm.specification.version,sysinfo,,,"1.0",1332617613212
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1332617613212
java.vm.version,sysinfo,,,"20.0-b11",1332617613212
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1332617614600
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1332617614928
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1332617615723
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1332617615723
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1332617618984
started,bundle,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.adt",1332617620980
started,bundle,com.google.gdt.eclipse.designer.hosted,2.5.0.r36x201112291019,"com.google.gdt.eclipse.designer.hosted",1332617621916
started,bundle,com.google.gdt.eclipse.designer.hosted.2_2,2.5.0.r36x201112291019,"com.google.gdt.eclipse.designer.hosted.2_2",1332617622868
started,bundle,com.google.gdt.eclipse.designer.hosted.lib,2.5.0.r36x201112291019,"com.google.gdt.eclipse.designer.hosted.lib",1332617623227
started,bundle,com.google.gdt.eclipse.maven,2.5.2.v201202290255-rel-r36,"com.google.gdt.eclipse.maven",1332617630574
